Area (km²),Centroid Latitude (WGS84),Centroid Longitude (WGS84),Vegetation_1,Vegetation_2
65,28.510774881847627,99.97273434920658,云南嵩草、杂类草草甸,嵩草、杂类草高寒草甸
65,48.16909059609511,87.57941199868083,细叶早熟禾、沟叶羊茅、异燕麦草原,温带禾草、杂类草草甸草原
65,37.24080099000213,113.35284371107437,含多种薹草的,禾草、杂类草草甸
65,23.51084507116037,103.28773730085918,刺芒野古草草丛,亚热带、热带草丛
65,32.29337110516901,109.27433823744335,荆条、酸枣、黄背草灌草丛,温带草丛
65,34.10248334226806,105.22459945401697,白羊草、杂类草草原,温带禾草、杂类草草甸草原
65,34.14878187077577,92.9166865014825,小嵩草草甸,嵩草、杂类草高寒草甸
65,31.85088770073589,98.72667039324985,淡黄香青、长叶火绒草、黄总花草草甸,嵩草、杂类草高寒草甸
65,39.26047616500978,113.1380655666695,白羊草草丛,温带草丛
65,38.920670859469915,111.73578326231839,百里香、丛生禾草草原,温带丛生禾草草原
65,38.777570436997195,112.0074867795591,含多种薹草的,禾草、杂类草草甸
65,36.85780413134683,77.79956587162852,昆仑针茅、粉花蒿草原,温带丛生矮禾草、矮半灌木荒漠草原
65,35.780150725988754,110.50259308723068,黄背草草丛,温带草丛
65,35.59979815940573,100.63528113267726,紫花针茅草原,禾草、薹草高寒草原
65,36.17750442404456,80.45158822004879,紫花针茅草原,禾草、薹草高寒草原
65,25.80472334964285,98.5409354764308,刺芒野古草草丛,亚热带、热带草丛
65,38.270497880561905,88.89386309949468,昆仑早熟禾、糙点地梅草原,禾草、薹草高寒草原
65,35.62431082526008,105.900897337063,地榆、裂叶蒿、日萌薹草、禾草草甸,禾草、杂类草草甸
65,42.40526399408704,80.8389032376401,鼠尾嵩草草甸,嵩草、杂类草高寒草甸
65,41.32417717749301,116.83460538545536,薹草、杂类草草甸,禾草、杂类草草甸
65,46.35835826366387,120.52838761015849,羊草、杂类草草原,温带禾草、杂类草草甸草原
65,44.42419874380626,123.45362411078425,羊草、碱茅草甸,禾草、杂类草盐生草甸
65,33.51934347324852,101.98359214056214,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
65,37.67825560542446,109.19857455141809,长芒草草原,温带丛生禾草草原
65,37.78901093667304,75.26089963013679,黑褐薹草草甸,嵩草、杂类草高寒草甸
65,25.809157148813586,101.40049332090857,刺芒野古草草丛,亚热带、热带草丛
65,35.03482057906258,81.84353226900585,青藏薹草、紫花针茅草原,禾草、薹草高寒草原
65,33.045521596289255,85.03995958266346,青藏薹草草原,禾草、薹草高寒草原
65,38.9800490716293,112.9856899469659,荆条、酸枣、白羊草灌草丛,温带草丛
65,40.950926307187274,119.38118937104282,白羊草草丛,温带草丛
65,35.15885940943257,80.22103206416992,青藏薹草、紫花针茅草原,禾草、薹草高寒草原
65,42.10147268670363,116.57569668387083,大针茅草原,温带丛生禾草草原
65,36.22220689168271,107.12251753806638,小尖隐子草、杂类草草甸,温带禾草、杂类草草甸草原
65,48.36414219658039,86.65347604766058,沟叶羊茅、日萌薹草、杂类草草原,温带禾草、杂类草草甸草原
65,48.67046432641725,124.770985293481,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
64,31.115917808656313,85.63659661599893,小嵩草草甸,嵩草、杂类草高寒草甸
64,43.73190950957117,117.22329062930416,羊草、杂类草草原,温带禾草、杂类草草甸草原
64,30.700049896578705,81.79728050647765,藏北嵩草草甸和藏西嵩草草甸,
64,23.974895845853684,102.14125875961433,刺芒野古草草丛,亚热带、热带草丛
64,46.85671570924842,125.98867550578179,碱蓬、剪刀股草甸,禾草、杂类草盐生草甸
64,39.164144296129514,109.02195860338972,芨芨草草甸,禾草、杂类草盐生草甸
64,25.43789669781654,107.0500167826976,芒草、野古草、金茅草丛,亚热带、热带草丛
64,28.217999460076996,99.26040640761005,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
64,39.4817310785244,121.60938281261387,白羊草草丛,温带草丛
64,42.93418266043632,114.26957060433817,西北针茅草原,温带丛生禾草草原
64,44.26854499065938,83.11307768546749,薹草、杂类草草甸,禾草、杂类草草甸
64,31.95046169653521,97.50432832086312,小嵩草草甸,嵩草、杂类草高寒草甸
64,22.854826641338438,107.58662976304406,芒草、野古草、金茅草丛,亚热带、热带草丛
64,49.25860106009928,118.64049695766468,糙隐子草草原,温带丛生禾草草原
64,42.6972535792766,114.26966902366127,大针茅草原,温带丛生禾草草原
64,31.615747353460826,87.88819650331908,藏北嵩草草甸和薹草、发草沼泽,
64,41.386514121656546,78.5777606620883,嵩草草甸,嵩草、杂类草高寒草甸
64,29.047955658643428,108.36529228849375,芒草、野古草、金茅草丛,亚热带、热带草丛
64,46.888935590447936,125.54027632260896,羊草、碱茅草甸,禾草、杂类草盐生草甸
64,45.74020954153007,119.69931128010435,羊草、杂类草草原,温带禾草、杂类草草甸草原
64,36.198071263816054,105.77255575790831,白莲蒿、禾草草原,温带丛生禾草草原
64,25.175549569331796,99.9395301398488,刺芒野古草草丛,亚热带、热带草丛
64,32.37847516851424,109.4278808769629,芒草、龙须草草丛,亚热带、热带草丛
64,46.55782702623519,119.85690498152083,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
64,38.73072851921047,91.63427757692011,紫花针茅草原,禾草、薹草高寒草原
64,33.26849851949443,80.56143982947854,紫花针茅草原,禾草、薹草高寒草原
64,40.10588693523261,109.66964425732056,沙蒿、禾草草原,温带丛生禾草草原
64,46.64056241935189,90.8974112688275,草原糙苏、草原老鹳草、紫花鸢尾、杂类草草甸,禾草、杂类草草甸
64,27.94402214966807,103.01101750617761,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
64,47.48699659924439,132.40354076461801,修氏薹草、禾草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
64,33.63026541738937,101.72272432101536,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
64,49.73421171211138,119.43073139063274,羊草、杂类草草原,温带禾草、杂类草草甸草原
64,29.171606566032025,108.86852514140877,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
64,42.62687407126039,114.38337673645732,芦苇草甸,禾草、杂类草盐生草甸
64,49.567643857768104,123.45792695567734,地榆、裂叶蒿、日萌薹草、禾草草甸,禾草、杂类草草甸
64,33.831928801080835,100.58215647801433,线叶嵩草草甸,嵩草、杂类草高寒草甸
64,38.917455981070376,108.03463268304223,芨芨草草甸,禾草、杂类草盐生草甸
64,46.91535268269796,124.12301960046935,芦苇、拂子茅草甸,禾草、薹草及杂类草沼泽化草甸
64,39.10275199446048,115.34904042676972,白羊草草丛,温带草丛
64,38.16433576103628,88.74465612892097,青藏薹草草原,禾草、薹草高寒草原
64,36.22281435207409,81.78682087715227,昆仑针茅草原,禾草、薹草高寒草原
64,42.17125366608187,81.79452540452687,嵩草草甸,嵩草、杂类草高寒草甸
64,29.48250849213465,101.04809439268342,小嵩草草甸,嵩草、杂类草高寒草甸
64,46.15099605841459,132.25833740993747,含沼柳的,禾草、薹草及杂类草沼泽化草甸
64,38.157200799601505,98.85574309660018,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
64,36.62682938778771,77.16575805937917,紫花针茅草原,禾草、薹草高寒草原
64,37.56688454050336,109.43206946888931,长芒草草原,温带丛生禾草草原
64,36.54079615151186,95.39272191211244,芦苇草甸,禾草、杂类草盐生草甸
64,41.075568386860105,119.67759099607696,白羊草草丛,温带草丛
64,31.258233964748147,110.19456921581141,芒草、野古草、金茅草丛,亚热带、热带草丛
64,29.29213330552726,102.10436667512066,四川嵩草草甸,嵩草、杂类草高寒草甸
64,42.01114097086839,109.27423120567006,川青锦鸡儿、矮禾草草原,温带丛生矮禾草、矮半灌木荒漠草原
64,26.681694126538932,114.85270345335488,刺芒野古草草丛,亚热带、热带草丛
64,41.90848096252579,110.71510954650257,芨芨草草甸,禾草、杂类草盐生草甸
64,34.43913000925425,100.23698337775609,粗喙薹草草甸,嵩草、杂类草高寒草甸
64,29.721437422774795,118.45375330645264,芒草、野古草、金茅草丛,亚热带、热带草丛
64,36.874296859997735,110.82173849026111,含多种薹草的,禾草、杂类草草甸
64,22.770141135239967,100.14246644402674,刺芒野古草草丛,亚热带、热带草丛
64,29.457873379240528,107.91118007391437,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
64,26.095990590231523,111.07596047391954,芒草、野古草、金茅草丛,亚热带、热带草丛
64,22.776394364256767,102.78905493912546,白茅、密序野古草草丛,亚热带、热带草丛
64,36.993394950862466,75.4437958868336,线叶嵩草草甸,嵩草、杂类草高寒草甸
64,41.50139466495201,109.56207046363757,戈壁针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
64,37.136346682941586,99.58555406863732,芨芨草草原,温带丛生禾草草原
64,34.92889391724928,102.12787273220017,嵩草、薹草草甸,嵩草、杂类草高寒草甸
64,44.90799366524912,119.00801279638814,大针茅草原,温带丛生禾草草原
64,37.171794796958935,108.75803190415257,茭蒿、禾草草原,温带丛生禾草草原
64,43.07920605503312,82.00995073883996,禾草、白莲蒿、茭蒿草原,温带禾草、杂类草草甸草原
64,40.58571808967078,115.30817768717385,荆条、酸枣、黄背草灌草丛,温带草丛
64,43.9174704652014,117.27078620001151,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
64,30.268378224674326,80.98210921899089,小嵩草草甸,嵩草、杂类草高寒草甸
63,31.406864997773244,109.73874596243472,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
63,42.769200163599905,120.13741648330517,长芒草草原,温带丛生禾草草原
63,30.17407785799212,118.41197083321879,芒草、野古草、金茅草丛,亚热带、热带草丛
63,43.47680861362925,111.50222086544129,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
63,43.664714883669184,84.16045276181009,薹草、杂类草草甸,禾草、杂类草草甸
63,35.04882894185972,109.23891490700164,白羊草草丛,温带草丛
63,48.16693419973654,115.64393253547905,大针茅草原,温带丛生禾草草原
63,36.8165128567481,75.68767962553129,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
63,36.261229482598075,103.36260353614365,长芒草草原,温带丛生禾草草原
63,46.64906495065666,122.25472911653769,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
63,46.636137978295366,84.28888086663389,日荫薹草、针茅草原,温带丛生禾草草原
63,21.87299997259002,100.05604936224306,白茅、密序野古草草丛,亚热带、热带草丛
63,44.06236906951717,84.43842115450511,草原薹草、杂类草草原,温带禾草、杂类草草甸草原
63,26.761119515643244,100.2081489740644,刺芒野古草草丛,亚热带、热带草丛
63,26.570586492168044,116.14179669570854,刺芒野古草草丛,亚热带、热带草丛
63,43.10195602623276,81.4435955473263,草原糙苏、草原老鹳草、紫花鸢尾、杂类草草甸,禾草、杂类草草甸
63,39.558587376156474,97.14809023267351,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
63,39.12178630711446,108.18655820728317,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
63,39.664236037166596,73.9713334745614,羊茅草原,温带丛生禾草草原
63,39.99217055075547,119.14314711956551,荆条、酸枣、白羊草灌草丛,温带草丛
63,39.28122795415907,114.2040216352895,茭蒿、禾草草原,温带丛生禾草草原
63,31.683259662737854,87.21754148767496,小嵩草草甸,嵩草、杂类草高寒草甸
63,26.78585595029766,112.26481036487456,刺芒野古草草丛,亚热带、热带草丛
63,43.9532749002601,114.55700317096415,芨芨草草甸,禾草、杂类草盐生草甸
63,44.88736962432991,123.39753435939515,羊草、碱茅草甸,禾草、杂类草盐生草甸
63,23.380826649333088,110.56966710618745,刺芒野古草草丛,亚热带、热带草丛
63,36.551009020234545,78.61400772665118,紫花针茅草原,禾草、薹草高寒草原
63,36.833497477722176,111.84021131761993,白羊草草丛,温带草丛
63,23.83946268583324,99.56481070664987,白茅、密序野古草草丛,亚热带、热带草丛
63,49.58771966167009,117.10033722365152,尖薹草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
63,25.73433663062192,100.65596920777327,刺芒野古草草丛,亚热带、热带草丛
63,25.644944880255558,110.81490881296277,芒草、野古草、金茅草丛,亚热带、热带草丛
63,33.42058866470305,93.0394278179853,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
63,33.62653051638815,89.95186656626622,青藏薹草草原,禾草、薹草高寒草原
63,47.69718101387731,87.42752477563221,芨芨草草甸,禾草、杂类草盐生草甸
63,37.82493053611773,112.02526318766526,白羊草草丛,温带草丛
63,24.142554819286705,99.15941609585828,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
63,25.453259262895173,99.6565607690999,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
63,25.4359124877033,109.33474655980208,芒草、野古草、金茅草丛,亚热带、热带草丛
63,34.6146787257212,101.79702992377803,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
63,22.162829711853682,106.97457388583084,芒草、野古草、金茅草丛,亚热带、热带草丛
63,47.423399681245975,86.0714904340615,芨芨草草甸,禾草、杂类草盐生草甸
63,37.5924911791636,118.26701593006455,结缕草草甸,禾草、杂类草草甸
63,37.904139555623075,118.44198272601518,结缕草草甸,禾草、杂类草草甸
63,39.86208896695538,74.23922715256388,穗状寒生羊茅草原,温带丛生矮禾草、矮半灌木荒漠草原
63,27.142337278554884,98.95055027535668,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
63,38.87420861009584,74.44409160680578,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
63,22.846627898014383,103.640830991762,白茅、密序野古草草丛,亚热带、热带草丛
63,26.445119499308475,98.86350770091045,穗序野古草草丛,亚热带、热带草丛
63,33.70597094900245,86.6089144283949,青藏薹草草原,禾草、薹草高寒草原
63,47.32651396538556,119.81313454953782,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
63,43.94776074829107,84.5415031746167,黑褐薹草草甸,嵩草、杂类草高寒草甸
63,41.435668629761,85.43865053669815,花花柴草甸,禾草、杂类草盐生草甸
63,41.31214985874765,106.43877026988692,芨芨草草甸,禾草、杂类草盐生草甸
63,26.064260812347545,101.04183364987637,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
63,41.29402614923022,86.64700724599508,芦苇草甸,禾草、杂类草盐生草甸
63,44.50237915972236,84.92248847901054,芨芨草草甸,禾草、杂类草盐生草甸
63,31.82944611154147,89.86232944627373,藏北嵩草草甸,嵩草、杂类草高寒草甸
63,32.06385338527733,113.68861753003209,芒草、野古草、金茅草丛,亚热带、热带草丛
63,27.91719912444862,101.02180829819955,羊茅、野草青、杂类草草甸,禾草、杂类草草甸
63,46.059115473540075,123.20279870764895,羊草、碱茅草甸,禾草、杂类草盐生草甸
63,26.10650969205293,99.91973679032962,穗序野古草草丛,亚热带、热带草丛
63,25.17950870240454,115.13213312204864,刺芒野古草草丛,亚热带、热带草丛
63,36.002292115965965,107.81582824443345,茭蒿、禾草草原,温带丛生禾草草原
63,36.02460044266146,109.50185357570363,白羊草草丛,温带草丛
63,41.17603619461448,119.70040434066135,白羊草草丛,温带草丛
63,33.638912614569755,101.64784877931463,线叶嵩草草甸,嵩草、杂类草高寒草甸
63,34.62681508157439,100.97897123412064,矮嵩草草甸,嵩草、杂类草高寒草甸
63,35.89209469981979,101.52723965559383,芨芨草草原,温带丛生禾草草原
63,36.12893935773767,106.3045865305233,冷蒿、丛生小禾草草原,温带丛生禾草草原
63,40.63480706214736,120.39794942426167,白羊草草丛,温带草丛
63,23.95336252951599,103.30346665602492,白茅、密序野古草草丛,亚热带、热带草丛
63,22.964452560663577,101.89431386613997,刺芒野古草草丛,亚热带、热带草丛
63,37.783505051037835,89.13664778839927,青藏薹草草原,禾草、薹草高寒草原
63,32.29269483462459,104.49271969861826,白茅草甸,禾草、杂类草草甸
63,31.015291396386715,105.77878394672682,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
63,40.9589084035423,121.34417558641177,小獐茅草甸,禾草、杂类草盐生草甸
63,40.512340926249834,80.30297853737453,疏叶骆驼刺草甸,禾草、杂类草盐生草甸
63,42.663476008974065,121.96155054778104,羊草、杂类草草原,温带禾草、杂类草草甸草原
63,43.34623289119365,87.53622233423448,镰芒针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
63,29.913664772546873,109.77511626947272,芒草、野古草、金茅草丛,亚热带、热带草丛
63,24.646095017291906,99.56194735917178,白茅、密序野古草草丛,亚热带、热带草丛
63,27.420919013554656,98.7221724096629,云南嵩草、杂类草草甸,嵩草、杂类草高寒草甸
63,25.56677388856882,99.95091327971438,云南嵩草、杂类草草甸,嵩草、杂类草高寒草甸
63,42.10929102858715,121.1301993134047,百里香、丛生禾草草原,温带丛生禾草草原
63,42.82852601690699,111.79214596770021,芨芨草草甸,禾草、杂类草盐生草甸
63,41.038151069423506,111.61171387784815,大针茅草原,温带丛生禾草草原
63,42.53542488416681,94.06217498169732,疏叶骆驼刺草甸,禾草、杂类草盐生草甸
62,42.291553517551606,112.48200359781286,短花针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
62,41.75247701558446,79.6205949948154,沙生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
62,42.81376679097287,114.89498720302804,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
62,42.988910176444264,112.1891983971975,芨芨草草甸,禾草、杂类草盐生草甸
62,28.518077684439678,110.69376179525845,芒草草丛,亚热带、热带草丛
62,27.301344474220016,109.41242573646896,芒草、野古草、金茅草丛,亚热带、热带草丛
62,28.109568264064595,115.88764696662099,刺芒野古草草丛,亚热带、热带草丛
62,26.781033250656826,114.21413552023188,刺芒野古草草丛,亚热带、热带草丛
62,24.313203750625107,112.39694943099306,芒草、野古草、金茅草丛,亚热带、热带草丛
62,42.52890579973673,84.64311432744833,窄果嵩草草甸,嵩草、杂类草高寒草甸
62,42.885069450955264,120.71660597568561,薹草、杂类草草甸,禾草、杂类草草甸
62,29.126038241140524,116.84210460658247,刺芒野古草草丛,亚热带、热带草丛
62,23.46875427351894,99.08241441105186,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
62,35.915169905137496,104.50640074961392,长芒草草原,温带丛生禾草草原
62,40.22384847990138,111.2078919055396,沙蒿、禾草草原,温带丛生禾草草原
62,49.738589910576415,119.2741292280972,羊草、杂类草草原,温带禾草、杂类草草甸草原
62,30.561653801628132,85.68531703795193,藏北嵩草草甸,嵩草、杂类草高寒草甸
62,42.69844413570785,110.88625499472326,石生针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
62,40.28596866282053,93.18115652545198,芦苇草甸,禾草、杂类草盐生草甸
62,44.713505987449594,125.5642218502027,小白花地榆、金莲花、禾草草甸,禾草、杂类草草甸
62,33.37815290391317,101.97245449837202,垂穗披碱草、垂穗鹅观草草甸,嵩草、杂类草高寒草甸
62,40.94495405780358,77.75989051079807,紫花针茅草原,禾草、薹草高寒草原
62,36.43528898823554,107.36487396029446,大针茅草原,温带丛生禾草草原
62,43.77557722815835,113.46260759073904,芨芨草草甸,禾草、杂类草盐生草甸
62,30.010365920908995,98.40873008207294,小嵩草草甸,嵩草、杂类草高寒草甸
62,32.70690609134749,95.10961800246717,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
62,24.869349766431537,108.66213514553917,芒草、野古草、金茅草丛,亚热带、热带草丛
62,24.638165973545586,110.99911939629162,芒草、野古草、金茅草丛,亚热带、热带草丛
62,46.1142246717788,117.46285829573083,线叶菊、禾草、杂类草草原,温带禾草、杂类草草甸草原
62,28.552478588166828,95.43089865219864,雪层杜鹃、髯花杜鹃灌丛和圆穗蓼、珠芽蓼草甸,
62,44.088596765311856,123.04229363519666,羊草、杂类草草原,温带禾草、杂类草草甸草原
62,41.2981346688571,83.36486599935304,芦苇草甸,禾草、杂类草盐生草甸
62,41.49246367495024,112.93117778773929,薹草、杂类草草甸,禾草、杂类草草甸
62,43.35653130248159,120.19348105426765,小獐茅草甸,禾草、杂类草盐生草甸
62,46.2488867326934,117.58852815143806,大针茅草原,温带丛生禾草草原
62,49.246889575945666,116.39363041133612,羊草、丛生禾草草原,温带丛生禾草草原
62,47.577025196534144,122.7810774822347,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
62,45.914470791866144,121.49230333855256,糙隐子草草原,温带丛生禾草草原
62,38.73822036266849,108.71017031101071,尖薹草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
62,35.07495201129992,101.426429976557,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
62,24.549270198849854,98.73282319045735,白茅、密序野古草草丛,亚热带、热带草丛
62,29.687957443837874,100.8535947531843,小嵩草草甸,嵩草、杂类草高寒草甸
62,40.07216191666906,108.66210214635542,沙蒿、禾草草原,温带丛生禾草草原
62,34.03332570209117,99.33897360393439,线叶嵩草草甸,嵩草、杂类草高寒草甸
62,24.15844486072097,105.1493380473627,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
62,39.014182872195356,107.02075527803574,沙米、虫实、猪毛菜沙地先锋植物群落,温带丛生禾草草原
62,29.350603508591703,109.0854939675472,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
62,43.571649578515334,115.50534200175895,芨芨草草甸,禾草、杂类草盐生草甸
62,28.655901243991657,103.74103491327827,扭黄茅、龙须草、白茅草丛,亚热带、热带草丛
62,36.083437841294064,107.70816335117732,茭蒿、禾草草原,温带丛生禾草草原
62,46.12232011416393,124.81891022896548,碱蓬、剪刀股草甸,禾草、杂类草盐生草甸
62,48.083269541805954,124.84368315456216,含沼柳的,禾草、薹草及杂类草沼泽化草甸
62,43.38069689548951,83.00769577879093,冷蒿、丛生小禾草草原,温带丛生禾草草原
62,45.886394881190206,117.51047375807669,羊草、丛生禾草草原,温带丛生禾草草原
62,31.47136896040368,78.8321530815124,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
62,42.20643373868723,114.13972571300626,西北针茅草原,温带丛生禾草草原
62,31.123349533008735,90.41764273700149,小嵩草草甸,嵩草、杂类草高寒草甸
62,39.16094166669181,109.89429243299122,盐地碱蓬、盐角草草甸,禾草、杂类草盐生草甸
62,34.2315132693282,90.78892869664658,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
62,33.97725727129779,116.95316746354641,白羊草草丛,温带草丛
62,24.63738820771015,98.40452803734328,刺芒野古草草丛,亚热带、热带草丛
62,29.244700169485476,115.63260939237024,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
62,42.58528663839484,80.46660180889056,黑褐薹草草甸,嵩草、杂类草高寒草甸
62,44.32002149147073,83.46733207695166,针茅草原,温带丛生禾草草原
62,40.13387068300721,108.84740904057873,百里香、丛生禾草草原,温带丛生禾草草原
62,37.323656291501,108.87196952311474,百里香、丛生禾草草原,温带丛生禾草草原
62,48.15582294085246,87.9441921701417,早熟禾草甸,嵩草、杂类草高寒草甸
62,33.056416833874884,81.10179809014622,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
62,49.99817425981925,119.36606095691992,大针茅草原,温带丛生禾草草原
62,28.685174046945775,100.32136971892135,圆穗蓼、珠芽蓼草甸,嵩草、杂类草高寒草甸
62,22.41466107223962,107.81801762159812,刺芒野古草、云南裂稃草草丛,亚热带、热带草丛
62,23.938090675141204,102.22650172113957,刺芒野古草草丛,亚热带、热带草丛
62,29.665946911361537,99.11921582484972,圆穗蓼、珠芽蓼草甸,嵩草、杂类草高寒草甸
62,48.15166710746669,123.82517592358116,修氏薹草、禾草、杂类草草甸,禾草、薹草及杂类草沼泽化草甸
62,36.145049971007985,110.18689198711114,白羊草草丛,温带草丛
62,43.31713622184325,115.0272819371109,小糠草、野大麦草甸,禾草、薹草及杂类草沼泽化草甸
62,52.196080593104334,122.24717449217246,含柴桦的,禾草、薹草及杂类草沼泽化草甸
62,37.632660839327336,100.07254072166779,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
62,25.585250875835722,109.316100278671,芒草、野古草、金茅草丛,亚热带、热带草丛
62,41.283718404951316,85.8010888073257,苦豆子、大花野麻、胀果甘草、骆驼刺、花花柴草甸,禾草、杂类草盐生草甸
62,38.51480806622922,75.90723187234627,镰芒针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
62,25.36843221344104,109.2653740479374,芒草、野古草、金茅草丛,亚热带、热带草丛
62,28.870702170450087,85.51376511471499,小嵩草草甸,嵩草、杂类草高寒草甸
62,41.64154770364996,115.75673917381954,薹草、杂类草草甸,禾草、杂类草草甸
62,37.688466167626856,109.96389150732297,长芒草草原,温带丛生禾草草原
62,38.769724369686905,114.8529723137435,白羊草草丛,温带草丛
62,43.297678033058524,82.88894871756914,鸭茅草甸,禾草、杂类草草甸
62,39.829849939760884,112.2619091660022,百里香、丛生禾草草原,温带丛生禾草草原
61,35.947808744032464,109.11806888277862,白羊草草丛,温带草丛
61,46.632271387225,124.00620570443954,贝加尔针茅、杂类草草原,温带禾草、杂类草草甸草原
61,32.52014395401599,95.66635950647157,西藏嵩草、薹草草甸,嵩草、杂类草高寒草甸
61,43.364317643608885,118.46806181799965,白莲蒿、禾草草原,温带丛生禾草草原
61,39.36096510978052,114.26124170030984,含多种薹草的,禾草、杂类草草甸
61,41.461179060708815,85.0568121538129,含白刺、柽柳的芦苇、大花野麻草甸,禾草、杂类草盐生草甸
61,27.33345711607091,116.47317277039537,刺芒野古草草丛,亚热带、热带草丛
61,37.92297519456029,112.00247881468354,荆条、酸枣、白羊草灌草丛,温带草丛
61,23.178589381966454,101.02132424241962,刺芒野古草草丛,亚热带、热带草丛
61,41.40428280902759,113.03461822828365,拂子茅高禾草草甸,禾草、杂类草草甸
61,35.84748210873429,103.73526052260064,戈壁针茅草原,温带丛生矮禾草、矮半灌木荒漠草原
61,34.88558491170322,102.36435103727328,嵩草草甸,嵩草、杂类草高寒草甸
61,34.848117945874215,107.82477944366633,黄背草、薹草、芒草草丛,温带草丛
61,41.50604685105785,119.80482128593076,白羊草草丛,温带草丛
61,41.45191623394659,107.13513946275798,多根葱草原,温带丛生矮禾草、矮半灌木荒漠草原
61,43.74182491102465,85.7065252076726,薹草、杂类草草甸,禾草、杂类草草甸
61,42.13820468123342,109.79662633256993,芨芨草草甸,禾草、杂类草盐生草甸
61,34.12339570883597,105.203833811124,无芒雀麦草甸,禾草、杂类草草甸
61,52.35372058446116,122.43836022165341,小叶章、薹草草甸,禾草、薹草及杂类草沼泽化草甸
61,31.033512958038504,85.53375151644391,紫花针茅、青藏薹草草原,禾草、薹草高寒草原
61,36.54526549666641,108.29208541829632,长芒草草原,温带丛生禾草草原
61,27.85741686154284,91.92891713072224,小嵩草草甸,嵩草、杂类草高寒草甸
61,23.090540539138075,100.79261681578849,刺芒野古草草丛,亚热带、热带草丛
61,26.42132738596965,112.55733457934406,刺芒野古草草丛,亚热带、热带草丛
61,47.794915101296894,90.02867829497212,早熟禾草甸,禾草、杂类草草甸
61,35.046100318168996,111.21511941272365,白羊草草丛,温带草丛
61,33.48992225911506,110.45152056966216,芒草、龙须草草丛,亚热带、热带草丛
61,49.38225537149286,117.6552240402925,大针茅草原,温带丛生禾草草原
61,35.749826440806736,101.40993827033392,矮嵩草草甸,嵩草、杂类草高寒草甸
61,46.66385410749689,124.12289817901048,小叶章、薹草草甸,禾草、薹草及杂类草沼泽化草甸
61,49.06460708897589,116.9383384781967,芨芨草草甸,禾草、杂类草盐生草甸
61,32.98117584382646,89.26873647503473,青藏薹草草原,禾草、薹草高寒草原
61,45.02341133030247,114.91689416473673,糙隐子草草原,温带丛生禾草草原
61,42.420251079839865,114.90520175043018,西北针茅草原,温带丛生禾草草原
61,21.451858195290683,101.51022856156749,类芦、棕叶芦、斑茅草丛,亚热带、热带草丛
61,32.81292649629653,79.71151022957838,紫花针茅草原,禾草、薹草高寒草原
61,49.85385304793667,119.3933498609095,羊草、杂类草草原,温带禾草、杂类草草甸草原
